City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,fort bragg,35.139,-79.006,22.470000000000027,34,0,3.6,US,1682273026
328,nikolayevsk-on-amure,53.1406,140.73,-2.079999999999984,88,66,3.01,RU,1682273276
329,smithers,54.7804,-127.1743,5.2900000000000205,98,100,0.72,CA,1682273276
330,walvis bay,-22.9575,14.5053,19.53000000000003,68,0,7.72,NA,1682273168
331,wanda,-25.9693,-54.5697,27.430000000000007,40,5,1.58,AR,1682273277
332,vydrino,51.485,104.8461,-2.4399999999999977,68,100,2.51,RU,1682273277
333,la rinconada,37.4873,-5.9826,31.100000000000023,26,0,0.51,ES,1682273277
334,nazarabad,35.9521,50.6075,20.05000000000001,35,97,4.94,IR,1682273278
335,acarau,-2.8856,-40.12,29.0,70,100,3.67,BR,1682273278
336,vilyuysk,63.7553,121.6247,-12.42999999999995,98,65,1.79,RU,1682273278
337,odienne,9.51,-7.5692,37.52000000000004,14,20,1.97,CI,1682273278
338,mata-utu,-13.2816,-176.1745,27.220000000000027,79,54,4.46,WF,1682273274
339,vanimo,-2.6741,141.3028,24.980000000000018,91,75,1.31,PG,1682273279
340,port augusta,-32.5,137.7667,16.480000000000018,51,0,2.02,AU,1682273279
341,lata,40.1629,-8.3327,18.230000000000018,71,66,3.71,PT,1682273279
342,macapa,0.0389,-51.0664,27.99000000000001,83,75,2.06,BR,1682273090
343,ta`u,-14.2336,-169.5144,26.660000000000025,80,27,4.05,AS,1682273280
344,minas de marcona,-15.2119,-75.1103,23.680000000000007,53,9,5.47,PE,1682273280
345,sartana,47.1744,37.6927,10.910000000000025,80,57,2.72,UA,1682273280
346,xinyuan,37.3,99.0,-0.2699999999999818,55,100,4.75,CN,1682273281
347,sao gabriel da cachoeira,-0.1303,-67.0892,27.379999999999995,82,94,1.45,BR,1682273281
348,pilar do sul,-23.8131,-47.7164,22.090000000000032,66,24,3.41,BR,1682273281
349,kataba,13.9833,44.3833,18.99000000000001,63,21,1.12,YE,1682273282
350,huarmey,-10.0681,-78.1522,27.200000000000045,70,14,4.72,PE,1682273282
351,cumra,37.5732,32.7745,10.080000000000041,72,83,6.13,TR,1682273282
352,alpine,32.835,-116.7664,27.04000000000002,54,0,2.24,US,1682273252
353,noosa heads,-26.3833,153.15,22.28000000000003,64,22,10.69,AU,1682273283
354,kudahuvadhoo,2.6708,72.8944,29.25,70,96,3.52,MV,1682273283
355,suntar,62.1444,117.6319,-11.409999999999968,99,73,0.72,RU,1682273284
356,wenchang,30.904,118.4887,11.490000000000009,94,100,5.46,CN,1682273284
357,mabaruma,8.2,-59.7833,27.470000000000027,73,99,2.28,GY,1682273285
358,bamboo flat,11.7,92.7167,28.53000000000003,70,21,0.62,IN,1682273054
359,bel ombre,-4.6167,55.4167,28.730000000000018,68,90,2.05,SC,1682273235
360,siracusa,37.0881,15.2792,17.650000000000034,74,92,4.91,IT,1682273164
361,nochistlan de mejia,21.3667,-102.85,27.82000000000005,11,98,5.2,MX,1682273286
362,zaozersk,69.4005,32.4476,-2.4599999999999795,89,86,9.89,RU,1682273287
363,patnanungan,14.7833,122.1833,26.920000000000016,82,52,7.05,PH,1682273287
364,tabas,33.5959,56.9244,26.060000000000002,28,40,4.73,IR,1682273287
365,vila franca do campo,37.7167,-25.4333,18.230000000000018,91,93,6.93,PT,1682273288
366,samalut,28.3121,30.7101,26.379999999999995,25,98,7.28,EG,1682273289
367,natal,-5.795,-35.2094,31.360000000000014,55,40,6.17,BR,1682273289
368,saint-pierre,-21.3393,55.4781,25.870000000000005,78,0,0.51,RE,1682273290
369,shache,38.4167,77.2406,16.350000000000023,21,0,3.3,CN,1682273290
370,tibanbang,6.6315,126.1055,26.970000000000027,80,67,0.71,PH,1682273291
371,bayanhongor,46.7167,100.1167,1.25,68,100,2.44,MN,1682273291
372,happy valley-goose bay,53.3168,-60.3315,7.640000000000043,73,96,1.97,CA,1682273292
373,tazacorte,28.629,-17.9293,19.54000000000002,89,75,3.6,ES,1682273292
374,puerto lopez,4.0845,-72.956,23.33000000000004,92,100,2.17,CO,1682273293
375,stornoway,58.2093,-6.3865,6.07000000000005,77,75,12.35,GB,1682273099
376,baki,-7.6128,110.7839,24.340000000000032,91,97,0.99,ID,1682273293
377,yarmouth,41.7057,-70.2286,12.860000000000014,89,100,8.23,US,1682273291
378,lucapa,-8.4192,20.7447,20.640000000000043,94,92,1.6,AO,1682273295
379,la foa,-21.7108,165.8276,23.930000000000007,88,81,2.17,NC,1682273295
380,poletayevo,55.0336,61.1138,9.32000000000005,73,24,4.36,RU,1682273295
381,mejit,10.2753,170.8646,27.100000000000023,82,89,9.87,MH,1682273014
382,condom,43.9167,0.3333,15.57000000000005,78,81,5.83,FR,1682273296
383,waddan,29.1614,16.139,24.640000000000043,35,2,9.64,LY,1682273296
384,berezovyy,51.6667,135.7,-2.009999999999991,96,99,1.74,RU,1682273297
385,manta,-0.95,-80.7333,24.879999999999995,88,100,2.57,EC,1682273136
386,n'zeto,-7.2312,12.8666,25.900000000000034,90,91,2.7,AO,1682273298
387,buka,40.8108,69.1986,19.460000000000036,31,48,2.76,UZ,1682273298
388,colonia,50.9333,6.95,13.520000000000039,81,20,5.14,DE,1682273298
389,ulety,51.3572,112.4849,-2.359999999999957,55,99,1.85,RU,1682273299
390,kayangel,8.0823,134.7173,27.960000000000036,73,56,3.3,PW,1682273299
391,fort leonard wood,37.7057,-92.1572,12.879999999999995,28,20,2.68,US,1682273299
392,afif,23.9065,42.9172,27.52000000000004,27,29,1.54,SA,1682273300
393,east london,-33.0153,27.9116,21.890000000000043,63,28,3.48,ZA,1682273301
394,twon-brass,4.3151,6.2418,27.57000000000005,79,98,3.38,NG,1682273301
395,narasannapeta,18.4167,84.05,25.560000000000002,75,51,1.89,IN,1682273302
396,asau,46.4333,26.4,12.510000000000048,88,99,1.62,RO,1682273302
397,marshfield,44.6689,-90.1718,3.580000000000041,56,100,6.69,US,1682273057
398,kavieng,-2.5744,150.7967,26.610000000000014,81,100,2.82,PG,1682273303
399,wenling,28.3669,121.36,14.640000000000043,89,74,3.31,CN,1682273304
400,oskarshamn,57.2645,16.4484,11.660000000000025,91,100,2.64,SE,1682273304
401,san rafael,-34.6177,-68.3301,21.170000000000016,39,31,2.13,AR,1682273220
402,kunduz,36.75,68.75,20.460000000000036,26,75,2.02,AF,1682273305
403,codrington,-38.2667,141.9667,10.57000000000005,87,0,2.74,AU,1682273306
404,sao felix do xingu,-6.6447,-51.995,31.150000000000034,53,97,2.05,BR,1682273306
405,berezovo,63.9381,65.0419,-3.4699999999999704,61,99,6.53,RU,1682273307
406,mus,39.0,41.75,10.410000000000025,72,100,1.66,TR,1682273307
407,dryden,49.7833,-92.7503,-0.42999999999995,68,100,2.09,CA,1682273308
408,formosa,-26.1775,-58.1781,27.760000000000048,47,20,2.06,AR,1682273308
409,muntok,-2.0667,105.1833,26.120000000000005,86,59,1.87,ID,1682273309
410,cole harbour,44.6724,-63.4751,14.54000000000002,73,74,2.24,CA,1682273309
411,antsiranana,-12.2787,49.2917,24.57000000000005,92,69,2.99,MG,1682273310
412,jijiga,9.35,42.8,19.680000000000007,77,97,2.21,ET,1682273310
413,santa lucia,27.9117,-15.5407,17.650000000000034,56,20,11.83,ES,1682273310
414,rikaze,29.25,88.8833,4.150000000000034,22,76,0.82,CN,1682273311
415,son la,21.3167,103.9,23.27000000000004,75,35,1.24,VN,1682273311
416,saurimo,-9.6608,20.3916,20.680000000000007,88,100,0.84,AO,1682273312
417,inarajan village,13.2736,144.7484,27.220000000000027,91,100,7.65,GU,1682273312
418,kristiansund,63.1115,7.732,4.03000000000003,81,75,8.23,NO,1682273312
419,priverno,41.4691,13.1856,17.99000000000001,75,64,1.4,IT,1682273119
420,bandarbeyla,9.4942,50.8122,28.060000000000002,68,14,5.14,SO,1682273313
421,nema,57.5067,50.5011,9.980000000000018,65,91,2.35,RU,1682273313
422,yurimaguas,-5.9,-76.0833,33.09000000000003,52,40,3.09,PE,1682273314
423,raja,8.4596,25.678,27.060000000000002,57,65,4.27,SS,1682273314
424,al bawiti,28.3492,28.8659,25.180000000000007,24,38,3.94,EG,1682273236
425,alo,7.4178,6.7371,30.010000000000048,65,90,3.02,NG,1682273315
426,fomboni,-12.28,43.7425,28.24000000000001,77,17,3.46,KM,1682273315
427,aquidauana,-20.4711,-55.7872,31.100000000000023,51,1,0.17,BR,1682273315
428,zarghun shahr,32.8473,68.4457,15.100000000000023,28,3,3.71,AF,1682273316
429,magistral'nyy,56.1725,107.4458,-6.96999999999997,94,22,1.08,RU,1682273316
430,santanyi,39.3546,3.1291,20.450000000000045,76,9,3.63,ES,1682273316
431,london,51.5085,-0.1257,13.060000000000002,70,75,2.57,GB,1682272921
432,fortuna,40.5982,-124.1573,13.29000000000002,93,100,1.34,US,1682273317
433,llallagua,-18.4167,-66.6333,14.870000000000005,19,10,6.99,BO,1682273317
434,eydhafushi,5.1033,73.0708,29.120000000000005,77,91,4.28,MV,1682273317
435,chulakkurgan,43.765,69.1814,19.879999999999995,25,54,2.21,KZ,1682273318
436,enshi,30.3,109.4833,9.580000000000041,92,100,0.59,CN,1682273239
437,neiafu,-18.65,-173.9833,20.379999999999995,94,20,0.0,TO,1682273318
438,taoudenni,22.6783,-3.9836,35.210000000000036,7,0,1.74,ML,1682273318
439,bowen,-20.0167,148.2333,25.05000000000001,70,93,10.25,AU,1682273319
440,malanje,-9.5402,16.341,19.79000000000002,96,100,1.77,AO,1682273319
441,kralendijk,12.15,-68.2667,29.99000000000001,66,100,3.09,BQ,1682273319
442,kununurra,-15.7667,128.7333,17.99000000000001,88,4,1.54,AU,1682273306
443,pontarlier,46.8333,6.25,7.75,96,100,5.16,FR,1682273320
444,korla,41.7597,86.1469,10.170000000000016,51,3,2.29,CN,1682273320
445,lubang,13.8584,120.124,28.460000000000036,76,30,6.69,PH,1682273320
446,san andres,12.5847,-81.7006,30.010000000000048,62,20,2.57,CO,1682273320
447,maridi,4.9158,29.4742,21.58000000000004,82,100,2.47,SS,1682273321
448,hasaki,35.7333,140.8333,12.340000000000032,75,100,6.48,JP,1682273321
449,mahina,-17.5065,-149.489,25.870000000000005,94,75,4.12,PF,1682273321
450,dajal,29.5577,70.3762,28.010000000000048,15,0,2.34,PK,1682273322
451,tutoia,-2.7619,-42.2744,29.58000000000004,64,91,3.6,BR,1682273322
452,nuevo laredo,27.4763,-99.5164,18.150000000000034,100,100,9.26,MX,1682273230
453,tsiombe,-25.3,45.4833,22.370000000000005,84,70,1.95,MG,1682273323
454,la libertad,-2.2333,-80.9,26.810000000000002,78,0,2.57,EC,1682273323
455,pontianak,-0.0333,109.3333,25.99000000000001,100,100,0.51,ID,1682273323
456,onokhoy,51.932,108.0747,-1.1399999999999864,66,73,1.67,RU,1682273323
457,mahibadhoo,3.7833,72.9667,29.200000000000045,73,91,3.75,MV,1682273323
458,kouroussa,10.65,-9.8833,38.64000000000004,10,4,1.91,GN,1682273324
459,las khorey,11.1595,48.1967,28.78000000000003,79,17,3.24,SO,1682273324
460,inirida,3.8653,-67.9239,27.450000000000045,88,100,0.43,CO,1682273324
461,fallon,39.4735,-118.7774,19.689999999999998,34,40,1.54,US,1682273325
462,jamaame,0.0697,42.745,28.02000000000004,74,100,2.73,SO,1682273325
463,hualien city,23.9769,121.6044,22.410000000000025,88,78,1.03,TW,1682273325
464,aswan,24.0934,32.907,31.460000000000036,14,81,7.0,EG,1682273325
465,dubbo,-32.25,148.6167,12.07000000000005,94,0,4.12,AU,1682273325
466,siwa oasis,29.2041,25.5195,27.5,22,8,4.62,EG,1682273326
467,aljezur,37.3191,-8.8033,17.77000000000004,71,51,6.05,PT,1682273090
468,novodvinsk,64.4165,40.8122,-3.1399999999999864,88,65,0.17,RU,1682273326
469,sur,22.5667,59.5289,25.03000000000003,71,91,6.8,OM,1682273326
470,diapaga,12.0708,1.7889,37.06,22,66,2.35,BF,1682273326
471,prince rupert,54.3161,-130.3201,7.410000000000025,88,100,1.96,CA,1682273327
472,kuta,-8.7233,115.1723,27.970000000000027,83,20,5.36,ID,1682273327
473,adrar,20.5022,-10.0711,31.850000000000023,12,0,4.12,MR,1682273327
474,ulsteinvik,62.3432,5.8487,4.9500000000000455,87,100,8.94,NO,1682273327
475,nueva gerona,21.8833,-82.8,28.910000000000025,62,17,3.41,CU,1682273328
476,barreiras,-12.1528,-44.99,32.89000000000004,32,59,4.65,BR,1682273328
477,ali-berdukovskiy,43.9895,41.7421,9.120000000000005,87,96,0.76,RU,1682273328
478,arkalyk,50.2486,66.9114,12.080000000000041,64,65,5.34,KZ,1682273328
479,reggane,26.7158,0.1714,32.57000000000005,13,85,3.83,DZ,1682273328
480,rockland,41.1668,-74.0496,19.610000000000014,70,78,0.89,US,1682273329
481,shetpe,44.1667,52.1167,16.890000000000043,46,71,8.3,KZ,1682273329
482,talcahuano,-36.7167,-73.1167,15.82000000000005,72,0,3.09,CL,1682273329
483,santiago de cao,-7.9589,-79.2392,26.07000000000005,65,40,6.17,PE,1682273329
484,mukalla,14.5425,49.1242,27.930000000000007,73,30,1.91,YE,1682273089
485,chebba,35.2372,11.115,18.30000000000001,62,92,6.02,TN,1682273330
486,carnarvon,-24.8667,113.6333,22.430000000000007,75,98,5.81,AU,1682273330
487,port macquarie,-31.4333,152.9167,16.05000000000001,83,45,4.1,AU,1682273330
488,niva,55.9341,12.5049,12.25,76,50,0.7,DK,1682273331
489,pajok,3.8651,32.4821,19.100000000000023,97,100,1.53,SS,1682273331
490,usogorsk,63.4106,48.6872,-4.5,90,87,1.88,RU,1682273331
491,hillsboro,45.5229,-122.9898,11.960000000000036,79,100,3.09,US,1682273120
492,miracema do tocantins,-9.5618,-48.3967,31.340000000000032,51,99,2.41,BR,1682273331
493,camana,-16.6228,-72.7111,24.200000000000045,71,3,5.28,PE,1682273332
494,nemuro,43.3236,145.575,1.57000000000005,80,58,5.69,JP,1682273332
495,petauke,-14.2426,31.3253,19.05000000000001,72,62,2.72,ZM,1682273332
496,port-cartier,50.0334,-66.8654,5.970000000000027,87,100,5.82,CA,1682273332
497,meulaboh,4.1363,96.1285,26.400000000000034,86,96,1.99,ID,1682273333
498,springe,52.2085,9.5542,16.379999999999995,74,92,2.24,DE,1682273333
499,guadalupe y calvo,26.1,-106.9667,20.720000000000027,13,0,5.15,MX,1682273333
500,puerto santa,-8.9906,-78.6456,26.49000000000001,74,78,5.37,PE,1682273333
501,teguise,29.0605,-13.564,20.120000000000005,56,20,8.75,ES,1682273097
502,lorengau,-2.0226,147.2712,27.400000000000034,81,100,3.64,PG,1682273334
503,valley city,46.9233,-98.0032,3.2900000000000205,81,75,5.14,US,1682273334
504,yanchep,-31.55,115.6833,19.78000000000003,73,85,6.7,AU,1682273334
505,humberto de campos,-2.5983,-43.4611,31.150000000000034,55,100,2.37,BR,1682273148
506,sao joao da barra,-21.6403,-41.0511,25.05000000000001,64,13,4.98,BR,1682273335
507,amga,60.8953,131.9608,-3.8999999999999773,93,100,4.05,RU,1682273335
508,susanville,40.4163,-120.653,17.910000000000025,39,20,7.2,US,1682273335
509,luderitz,-26.6481,15.1594,16.53000000000003,70,65,3.76,NA,1682273336
510,blackwater,-23.5833,148.8833,16.910000000000025,76,0,6.05,AU,1682273336
511,tomatlan,19.9333,-105.25,32.33000000000004,36,76,3.74,MX,1682273336
512,polevskoy,56.4422,60.1878,5.330000000000041,77,25,2.64,RU,1682273270
513,lodja,-3.4833,23.4333,20.560000000000002,99,100,0.8,CD,1682273336
514,tetouan,35.5711,-5.3724,22.02000000000004,52,75,0.91,MA,1682273337
515,nadym,65.5333,72.5167,1.170000000000016,96,100,8.36,RU,1682273337
516,arkhangel'sk,64.5401,40.5433,-2.9399999999999977,63,0,0.0,RU,1682273337
517,pangkalpinang,-2.1333,106.1333,25.850000000000023,88,58,1.51,ID,1682273230
518,riva del garda,45.8858,10.8412,18.180000000000007,86,89,1.24,IT,1682273338
519,dedougou,12.4667,-3.4667,38.10000000000002,5,61,2.46,BF,1682273338
520,urengoy,65.9667,78.3667,0.3100000000000023,98,100,4.82,RU,1682273338
521,canyon,34.9803,-101.9188,13.590000000000032,36,78,5.33,US,1682273338
522,kambove,-10.8764,26.5969,17.600000000000023,91,100,1.01,CD,1682273338
523,lerwick,60.1545,-1.1494,5.0,69,100,13.91,GB,1682273339
524,selfoss,63.9331,-20.9971,7.25,90,92,3.16,IS,1682273339
525,mhamid,29.82,-5.72,33.52000000000004,9,41,6.58,MA,1682273339
526,coronel dorrego,-38.7187,-61.2873,21.660000000000025,27,0,1.12,AR,1682273339
527,benguela,-12.5763,13.4055,27.180000000000007,80,90,2.27,AO,1682273340
528,masterton,-40.9597,175.6575,11.050000000000011,95,82,4.8,NZ,1682273340
529,santa ana,33.7456,-117.8678,27.700000000000045,65,0,4.12,US,1682273283
530,digboi,27.3833,95.6333,18.760000000000048,96,100,1.58,IN,1682273341
531,mae ramat,16.984,98.5166,22.83000000000004,91,29,1.24,TH,1682273341
532,shima,24.4478,117.8111,19.310000000000002,89,100,2.15,CN,1682273342
533,ain sefra,32.75,-0.5833,20.960000000000036,40,100,5.41,DZ,1682273342
534,aral,40.5156,81.2636,15.170000000000016,14,36,4.83,CN,1682273344
535,polyarnyy,69.1989,33.4478,-2.1499999999999773,81,85,10.11,RU,1682273344
536,fuji,35.1667,138.6833,11.090000000000032,84,94,2.76,JP,1682273344
537,revda,56.801,59.9303,5.680000000000007,73,42,2.52,RU,1682273345
538,shingu,33.7333,135.9833,10.5,54,97,2.56,JP,1682273345
539,mont-tremblant,46.1949,-74.6264,8.100000000000023,93,100,1.14,CA,1682273243
540,guajara,-2.9667,-57.6667,31.060000000000002,59,100,0.44,BR,1682273346
541,kampene,-3.6,26.6667,19.58000000000004,99,100,1.24,CD,1682273346
542,i-n-salah,27.1935,2.4607,31.27000000000004,15,99,6.77,DZ,1682273071
543,kavaratti,10.5669,72.642,28.840000000000032,71,4,6.03,IN,1682273050
544,yemva,62.59,50.8594,-1.4599999999999795,82,97,0.83,RU,1682273348
545,carutapera,-1.195,-46.02,29.189999999999998,74,100,3.68,BR,1682273348
546,lorqui,38.0985,-1.2526,27.660000000000025,24,0,6.17,ES,1682273349
547,peniche,39.3558,-9.3811,19.05000000000001,86,5,4.24,PT,1682273349
548,tympaki,35.0729,24.7685,16.730000000000018,74,18,0.89,GR,1682273350
549,torres,-29.3353,-49.7269,24.350000000000023,67,25,4.81,BR,1682273226
550,tofol,5.3248,163.0078,28.25,78,98,6.13,FM,1682273351
551,bridgewater,44.3835,-64.5155,10.620000000000005,69,100,3.13,CA,1682273351
552,tripoli,32.8752,13.1875,17.80000000000001,67,100,5.77,LY,1682273352
553,chilca,-12.5211,-76.7372,24.260000000000048,74,6,3.86,PE,1682273352
554,misliyah,17.4599,42.5572,32.83000000000004,38,23,1.33,SA,1682273353
555,sharlyk,52.9167,54.75,10.020000000000039,56,24,2.98,RU,1682273353
556,kizel,59.0471,57.6477,1.8000000000000114,72,86,2.94,RU,1682273353
557,atarrabia,42.8323,-1.6074,13.720000000000027,89,40,1.03,ES,1682273354
558,fuglafjordur,62.244,-6.814,2.2600000000000477,66,100,10.66,FO,1682273355
559,puerto san jose,13.9256,-90.8244,32.75,52,87,3.73,GT,1682273355
560,labasa,-16.4167,179.3833,23.260000000000048,88,14,2.37,FJ,1682273355
561,buala,-8.145,159.5921,26.920000000000016,82,55,1.95,SB,1682273356
562,vapnyarka,48.5348,28.7436,11.090000000000032,58,76,1.41,UA,1682273357
563,ipueiras,-7.0333,-40.45,33.210000000000036,25,31,4.13,BR,1682273357
564,las heras,-46.5419,-68.9359,15.180000000000007,40,100,6.06,AR,1682273357
565,peterborough,52.5736,-0.2478,9.990000000000009,87,100,4.12,GB,1682273159
566,dakhla,23.6848,-15.958,19.99000000000001,84,0,9.46,EH,1682273287
567,kerrville,30.0474,-99.1403,13.629999999999995,76,100,6.69,US,1682273132
568,banswara,23.55,74.45,28.620000000000005,9,23,2.51,IN,1682273359
569,vershino-darasunskiy,52.35,115.5167,-6.8799999999999955,75,72,2.45,RU,1682273360
